cust_id,pred_prob
349,0.04899492751803787
350,0.0028685509134559295
351,0.014016897850250221
352,0.04569218906704791
353,0.0032746504969899622
354,0.04381191241863508
355,0.014746931199287517
356,0.04125110734218802
357,0.028761276978244755
358,0.034873714970808344
359,0.024415316646248613
360,0.0018207134589099954
361,0.0070803846826356185
362,0.0021193710707484966
363,0.0269513758961268
364,0.030193311723166544
365,0.01443965811879444
366,0.008663891218586031
367,0.046775804648397944
368,0.009286319736481466
369,0.019198931265732237
370,0.02904560946661148
371,0.019976765607714123
372,0.043504719704631135
373,0.0032425179841601036
374,0.006088869488439874
375,0.167709108465175
376,0.0024905284098551634
377,0.03712103648238689
378,0.010603466543869235
379,0.0032117988888971257
380,0.012299990511223978
381,0.04278508036590271
382,0.033409158666925884
383,0.05354587375468055
384,0.01404130580882253
385,0.002321035034951944
386,0.0035071786322491984
387,0.009246201491346277
388,0.005078444848225381
389,0.0075573520725102485
390,0.014489942482679818
391,0.013028797611252297
392,0.00602690533147804
393,0.004238660244321096
394,0.006924658660962227
395,0.004283960669499461
396,0.0051981616903015865
397,0.007664520312847855
398,0.0012842419907700942
399,0.05843673925696406
400,0.127560169712002
401,0.009727549667288386
402,0.0012733493119595988
403,0.03253624420721823
404,0.022993548945438258
405,0.0017738670941276906
406,0.017937606500652202
407,0.0024888294187350524
408,0.03961306258556023
409,0.024705772925413035
410,0.003967072185062831
411,0.057818609667287316
412,0.008282262560120858
413,0.01876733450161976
414,0.02036925889665161
415,0.05630636917483989
416,0.022297292453906922
417,0.013317895341857882
418,0.024355825327287733
419,0.05899931793450802
420,0.026893104551316306
421,0.04542543946000143
422,0.015653178050722576
423,0.05604957281298256
424,0.04575262394937405
425,0.04099637256944426
426,0.011385542776173286
427,0.0039164183816444145
428,0.002904716200624778
429,0.023115511417599842
430,0.023068184985603712
431,0.14177046900118576
432,0.0233256616136511
433,0.016206632248206454
434,0.0020811739451163007
435,0.021347982174429847
436,0.007886339299576547
437,0.04288898032151208
438,0.017319742854212054
439,0.004764090769287889
440,0.0027947003920665405
441,0.07106018755935627
442,0.06223336673434713
443,0.285655156904156
444,0.037232113853854644
445,0.010717367912128904
446,0.009437441231267335
447,0.010826878947914677
448,0.021560227767570477
449,0.006174775139125387
450,0.007301030634630927
451,0.0013752134853569375
452,0.004444371419563391
453,0.02608529367184474
454,0.04897616646622447
455,0.03078649689775706
456,0.014601772860879311
457,0.008484781973989382
458,0.01262850120541675
459,0.021906137017073318
460,0.02897405324030456
461,0.027912454713274186
462,0.03685831614142169
463,0.006378731031826046
464,0.05427849388822216
465,0.046002403999637835
466,0.03323204380737814
467,0.0055859291568637545
468,0.16891776303651374
469,0.17614601883095743
470,0.02836559846119984
471,0.03452894481362419
472,0.007128461522848609
473,0.08996059394254233
474,0.0453272283920516
475,0.006847768054152008
476,0.09544699225101805
477,0.0064132130331480755
478,0.023746564753762717
479,0.016332274880273126
480,0.004921241998408854
481,0.02645841377649505
482,0.01790203314566981
483,0.006777950901352113
484,0.018771354750797043
485,0.043054818130461595
486,0.04009519756644116
487,0.1074309329933435
488,0.0508283254128045
489,0.03470269317111293
490,0.02116409546198036
491,0.007464792263412753
492,0.0034546600488194563
493,0.018778370779502063
494,0.044572547111365095
495,0.03516623725447336
496,0.005521929765116374
497,0.05363334997589062
498,0.009230766601981327
499,0.030709915516565517
500,0.058456653125576866
501,0.028558372465670112
502,0.0036867616520691363
503,0.011520219597672455
504,0.048299182649634495
505,0.01948662424762174
506,0.10120661267003647
507,0.14241890914260466
508,0.18811597206657543
509,0.1276109546430703
510,0.04210613947193197
511,0.0980843259127996
512,0.1308996834282867
513,0.022444194007894602
514,0.011359757358337271
515,0.004791290894359769
516,0.004604582451248579
517,0.04049450165206843
518,0.0275290988101078
519,0.031807238588418066
520,0.01754801866032683
521,0.034650784445534
522,0.06827862334275024
523,0.005720182326837976
524,0.02255272087720029
525,0.0016192686043942487
526,0.09801301741181356
527,0.008121172803159951
528,0.0029548686414287407
529,0.002162407929737364
530,0.027170190023345232
531,0.002500443458453923
532,0.03557981589636933
533,0.1090202769483303
534,0.02117797756983557
535,0.0927169485335428
536,0.0034286595577185143
537,0.013035393972916167
538,0.024226701685342328
539,0.016531665078023547
540,0.00952123484129819
541,0.00581935768325389
542,0.011231703524876811
543,0.021128295070633425
544,0.005593533944630684
545,0.014492781552253425
546,0.02389514535420973
547,0.01362075281897664
548,0.03302330669195112
549,0.017229640527610092
550,0.016375814267867557
551,0.01147579280839039
552,0.012014531512838739
553,0.016497430372809086
554,0.12366328263585749
555,0.037741324398023114
556,0.046115403470992876
557,0.006316129813276615
558,0.015029939092067252
559,0.05419497102559854
560,0.008006433012490165
561,0.009032093445851291
562,0.02093529626441664
563,0.02502038257582397
564,0.008496347461431875
565,0.015511490970288686
566,0.00623168693998166
567,0.0036140606311418876
568,0.008542480005180736
569,0.005749279343984546
570,0.020287257993772366
571,0.02260357729214784
572,0.08984343489912493
573,0.03110146188174534
574,0.01571730766980385
575,0.061811732757974525
576,0.043157178402864704
577,0.006597731081622112
578,0.026391376661538672
579,0.015858664624116964
580,0.06290434995991248
581,0.005817785096985208
582,0.011718321463778086
583,0.06587914286216656
584,0.0039834882980294035
585,0.06993952417428406
586,0.04460933365502522
587,0.010894069038027133
588,0.2996384279410466
589,0.004122012593313433
590,0.00912038846647079
591,0.06697021809597262
592,0.0015186224623231557
593,0.0033399254735967656
594,0.046666921692076965
595,0.016168207366416602
596,0.025492850286957545
597,0.028259264859550503
598,0.09361875454605668
599,0.019025674086597465
600,0.05090154421378398
601,0.011901943417304928
602,0.04606617562557297
603,0.061611267065704835
604,0.031061395649117113
605,0.005552023704439104
606,0.008563379250055375
607,0.0478508532020851
608,0.010431389287822074
609,0.0014243777432626874
610,0.014586189257867126
611,0.03933068151998099
612,0.02006361038901682
613,0.1379435369579151
614,0.005923990910981362
615,0.011225102426486895
616,0.003517006003851647
617,0.047168111937689924
618,0.01604581898450471
619,0.018651519372744473
620,0.005713265072644317
621,0.0702587542502604
622,0.0062893253835435235
623,0.003859604370409014
624,0.021839799969039765
625,0.002402913106831544
626,0.008259920701414509
627,0.012965554801406116
628,0.0175942227293037
629,0.005246295147607502
630,0.034818563667382035
631,0.020828265298651876
632,0.08607570871947547
633,0.02481976805671337
634,0.02106913462845748
635,0.0325422812654218
636,0.035232157264992424
637,0.0048468796206669485
638,0.031214582342939445
639,0.003590288947508986
640,0.08480695817332846
641,0.004713222186839666
642,0.05172737310011407
643,0.02896022757405553
644,0.08074154477318776
645,0.005453775048915822
646,0.003997585889929681
647,0.017028053222640085
648,0.03598764813727093
649,0.014387153091333187
650,0.013750377072263873
651,0.025558357566188062
652,0.012526189352997971
653,0.03426758906750786
654,0.03293433853167536
655,0.03253310007954115
656,0.020501944721902744
657,0.005009529688264315
658,0.07578771661900482
659,0.008196370702750005
660,0.008488134213810174
661,0.021146949720977377
662,0.0015929784700187129
663,0.015695256413877902
664,0.09470693930416677
665,0.00246999276726255
666,0.005153455995007068
667,0.08153636340372947
668,0.02901278526893648
669,0.015716195796729563
670,0.03960314780448965
671,0.0045197614364272725
672,0.014650549566767252
673,0.01606045557125784
674,0.040631776179337754
675,0.01204789831498718
676,0.04461449823227524
677,0.008963652759318074
678,0.0026848090299209848
679,0.004457507370398775
680,0.025535737661185685
681,0.00768319039753855
682,0.0035689109279562945
683,0.05497716660059154
684,0.05273910252218996
685,0.11460852399221917
686,0.012364973780763816
687,0.07530031966667979
688,0.008161946428415414
689,0.03423622818995869
690,0.0474181408025746
691,0.017435750056065687
692,0.012162808757130241
693,0.03700626986794164
694,0.020436187611439543
695,0.0014286694480053286
696,0.12364681269692412
697,0.006000183144109177
698,0.005139616446575552
699,0.014356659578087738
700,0.03156134558150283
701,0.0033979539885472592
702,0.018286050540232263
703,0.017849525738864228
704,0.007280368805592486
705,0.017766523917776895
706,0.03698123998976413
707,0.0178521642523402
708,0.4407850123113676
709,0.01052348376328695
710,0.040162283044624984
711,0.0034142520372971706
712,0.008437078104958227
713,0.04117544808067227
714,0.029586728245650534
715,0.053242811125756316
716,0.05843274550924431
717,0.009235423236423646
718,0.0010180742358132607
719,0.1238124043117225
720,0.15042027505372935
721,0.0014552970884053429
722,0.003030584931442756
723,0.04116435026420652
724,0.039285427645374446
725,0.02191340172913767
726,0.0327373395212682
727,0.01848724537624777
728,0.0019357333531212627
729,0.02663864611478675
730,0.05564005117064522
731,0.00216841284784798
732,0.046257538761309544
733,0.0022478837495823393
734,0.10198218973966724
735,0.01359072585272949
736,0.06588757318183187
737,0.03024109171730116
738,0.01487791346982476
739,0.044912156106555766
740,0.012507604309274034
741,0.006903929723438297
742,0.006740268764971894
743,0.013950026159346887
744,0.040614110273185025
745,0.0014238222257949122
746,0.0023657877732015413
747,0.01913952679772801
748,0.013860741973767072
749,0.03710833383817577
750,0.01979003291599259
751,0.03795817940639385
752,0.002595555083641963
753,0.011410159956395001
754,0.03737096730256036
755,0.008963494713281683
756,0.009106322771315751
757,0.016066209737869114
758,0.027848233039627756
759,0.010184707061021942
760,0.04217337665562963
761,0.013509450066131922
762,0.007964123886994409
763,0.016255634534866354
764,0.07107936117781771
765,0.02014328736796151
766,0.09450932365532713
767,0.015326010435923154
768,0.00836646474294385
769,0.022117506003116218
770,0.014157013112367153
771,0.015061368985182491
772,0.009511894900430239
773,0.007609852005561116
774,0.017339107109961508
775,0.03224959026570458
776,0.003827086574144533
777,0.005848438280725042
778,0.11164787054889
779,0.002676859168153718
780,0.002084418293232689
781,0.008593089204371757
782,0.006915204786665745
783,0.019666630411816446
784,0.00650779281070249
785,0.04794828769391889
786,0.049444146584520496
787,0.017896043659668074
788,0.022555426425739024
789,0.02277806112514505
790,0.06717710371307983
791,0.005681005883505085
792,0.029536123091229494
793,0.00424640092147411
794,0.1024172272973578
795,0.012867441135287322
796,0.05432533181172442
797,0.011636619077302502
798,0.00819316912665293
799,0.01616213808772702
800,0.022998540883315696
801,0.025521388495668436
802,0.017425037646395337
803,0.0037533910236455456
804,0.02834860407598073
805,0.022901097149638096
806,0.0059818027030620015
807,0.01664645149990642
808,0.028893400339236562
809,0.013852616602278382
810,0.0026281552607072657
811,0.019546780842417354
812,0.05053808152537713
813,0.04009048763705943
814,0.005488360607553025
815,0.016783817353484616
816,0.035739751005761565
817,0.040323315337674644
818,0.015992885929590465
819,0.004044758221763658
820,0.05519001115676643
821,0.008303052863046403
822,0.03918571274213626
823,0.01416074858431827
824,0.006889653263424
825,0.009209720756987543
826,0.022174259183028823
827,0.012458719244097746
828,0.00509390696946657
829,0.02950283062512804
830,0.008047266367971281
831,0.016313991623453435
832,0.04347520503094985
833,0.08320667333434244
834,0.012558250601701123
835,0.02843167864042146
836,0.002449123158630948
837,0.0051856054459079315
838,0.015724688774476546
839,0.009210424693518392
840,0.00960440196008442
841,0.01644261260176076
842,0.017572165218404975
843,0.026355735290666
844,0.01492075471660254
845,0.1002574072140469
846,0.03648863503622903
847,0.009375148301802892
848,0.03649370184812416
849,0.005013206401050135
850,0.03441854745713565
851,0.0035398151546253316
852,0.04370464415425834
853,0.012033780225538433
854,0.05394892666520477
855,0.00805012704468293
856,0.003109371449661331
857,0.020829206391876364
858,0.05764100933855071
859,0.06570752800226731
860,0.01737257078015103
861,0.00856345624417592
862,0.040003384172256476
863,0.01616875759397846
864,0.03899312119651623
865,0.010191007389791635
866,0.00239709650091756
867,0.01617034516795249
868,0.02024782732487823
869,0.11139610656052686
870,0.00355189243659433
871,0.004281269590288143
872,0.029988400187771595
873,0.007503711723147452
874,0.034581730923373626
875,0.05279885377481029
876,0.006865870239988178
877,0.04548933355372516
878,0.004004764830077662
879,0.014029451553378623
880,0.06322716910641521
881,0.07276976122228293
882,0.00743229872403303
883,0.003358973910523412
884,0.03885928498017003
885,0.02061649699784735
886,0.006052965012062164
887,0.006287427654663181
888,0.007053939393653702
889,0.008114701688857844
890,0.04080464104777536
891,0.0052756186256246685
892,0.034096758408884445
893,0.02283807538098742
894,0.05485268282267565
895,0.04060397597953677
896,0.04791845870767025
897,0.05545978722691384
898,0.017249036089047907
899,0.0370096282589641
900,0.004544330868170655
901,0.035470977942983054
902,0.00347397785414365
903,0.00378861361390113
904,0.004746042464423216
905,0.025659185085645315
906,0.08451088283898622
907,0.014133784085160653
908,0.005442663937355548
909,0.15274528511695734
910,0.00864858759115442
911,0.006274557090458367
912,0.024106338845110504
913,0.03145871449642999
914,0.006101161722508504
915,0.004928594177464958
916,0.0015822924400229314
917,0.02463474605470975
918,0.35376302398652
919,0.008894727714440805
920,0.013595457919596283
921,0.0033775472552777497
922,0.0027090143192669237
923,0.0034594623236380824
924,0.01441746041361586
925,0.0040665293624944
926,0.03692006419708692
927,0.001305957646874735
928,0.02239197775928079
929,0.031076817721220208
930,0.12966786387773666
931,0.002638744597132461
932,0.010011822238309877
933,0.006542251384690584
934,0.01655128366645165
935,0.004061240869325307
936,0.03824644102733575
937,0.013457801409208584
938,0.021540284686159393
939,0.005957069373356069
940,0.01274267893510384
941,0.01364025081728015
942,0.017503933257518034
943,0.006650572594019173
944,0.02269900414105262
945,0.08586531617130154
946,0.005326134881538285
947,0.010382318108718026
948,0.03594747092372662
949,0.026228352345544742
950,0.006315059833200842
951,0.005620730499512052
952,0.024946998138826372
953,0.026464012632768263
954,0.0074235690255892
955,0.02388532259894151
956,0.2708361504120392
957,0.004522080405832804
958,0.00418936793582563
959,0.00798090794944473
960,0.0072109482908515625
961,0.07754532501673754
962,0.06239562911174883
963,0.005912257397156048
964,0.0019941644092333383
965,0.006640190164584803
966,0.07206447304340116
967,0.030527660895216836
968,0.02423429054110079
969,0.009496046003393318
970,0.004005720856148245
971,0.007236578407514217
972,0.007453875608185374
973,0.003719787285912053
974,0.06213812212953125
975,0.04129531010212403
976,0.090720665221838
977,0.034402779138628395
978,0.05800044083551446
979,0.08168971416176592
980,0.0036681193080858494
981,0.001560688237806814
982,0.009569950608372308
983,0.15230067206370973
984,0.06501288625862114
985,0.040565897604162716
986,0.002496822683897785
987,0.004101279687034795
988,0.04033037379854069
989,0.024811253327103752
990,0.004923103973807667
991,0.0027259352246125383
992,0.04699811819942
993,0.003123922770364899
994,0.012032874080082077
995,0.010569293931832719
996,0.06988886520765647
997,0.04429060955637758
998,0.01085919571806795
999,0.06749365333714462
1000,0.014618030144267569
1001,0.02820501446062309
1002,0.026533903760307197
1003,0.01995876398576411
1004,0.011462575016180069
1005,0.012047201025974766
1006,0.03402945716300363
1007,0.03949845512760252
1008,0.01989655726631523
1009,0.03237062961223714
1010,0.01034202731867424
1011,0.029346153672247716
1012,0.002701705075836731
1013,0.008738787242172743
1014,0.010169547258533517
1015,0.004748313766206797
1016,0.018728537563645512
1017,0.007663420767445773
1018,0.005247244919572337
1019,0.0037279119051843606
1020,0.008997119878782123
1021,0.007500000108650384
1022,0.016419445373311563
1023,0.0384846239428507
1024,0.022433685534679622
1025,0.003190765508486094
1026,0.1722907364477376
1027,0.0034301783188933677
1028,0.22236823829754632
1029,0.024414214442216385
1030,0.014850950227937369
1031,0.00492631547648094
1032,0.025477868623245543
1033,0.005484982527222225
1034,0.033375119672779605
1035,0.044955003859290334
1036,0.02392199377615028
1037,0.003431918212252181
1038,0.0068935476556275885
1039,0.11527755481257466
1040,0.04973047804331811
1041,0.02973792591931937
1042,0.0015360473112513155
1043,0.062378519770952545
1044,0.012222614972290258
1045,0.015261292376055974
1046,0.0023584500298062996
1047,0.010847194110483904
1048,0.008015466023234646
1049,0.126700395853858
1050,0.015164555663407261
1051,0.03145075235619745
1052,0.0021735159795679844
1053,0.02798104547141584
1054,0.06309960027276787
1055,0.028840593640506996
1056,0.012786664592990205
1057,0.01384414403678288
1058,0.016148443479422486
1059,0.003160090996229757
1060,0.07806964963525194
1061,0.038667847494426706
1062,0.04289954717951562
1063,0.02429096929965598
1064,0.022444216787487377
1065,0.05389531245916235
1066,0.008184715028997763
1067,0.016991140606214976
1068,0.01341900804013979
1069,0.005016111680891751
1070,0.007721838307183346
1071,0.007262588141248557
1072,0.0073114113545315095
1073,0.017520262442150835
1074,0.48934136548038715
1075,0.07998136122884661
1076,0.11674041788482878
1077,0.0034263516721533016
1078,0.01157544273143114
1079,0.057830309387686185
1080,0.014617395220076329
1081,0.051151634551015526
1082,0.01770811913905861
1083,0.037726381702707354
1084,0.024341594284857986
1085,0.014879053978169573
1086,0.011524684870924024
1087,0.0026418546147762745
1088,0.03258228244897522
1089,0.005704095882008468
1090,0.01633540013762665
1091,0.0029891693931948823
1092,0.02780727523371278
1093,0.018550250083568885
1094,0.002648825638197296
1095,0.027749128841132308
1096,0.002441543642407087
1097,0.08295331819144894
1098,0.04845553077888286
1099,0.049031580922230006
1100,0.08783486531574886
1101,0.0032440939276202467
1102,0.002295317802646473
1103,0.026983017988927754
1104,0.003463359000553575
1105,0.041607432876252536
1106,0.019032531336972053
1107,0.04439709664243978
1108,0.003294710488281522
1109,0.02129307663248431
1110,0.03211932401412215
1111,0.06232177952993242
1112,0.05360235338897149
1113,0.018718409861582654
1114,0.011759899586238503
1115,0.12856481038047302
1116,0.0019016931661878865
1117,0.002141019427851227
1118,0.012406509273489744
1119,0.002174233514671429
1120,0.002848130478152162
1121,0.012066336309465645
1122,0.0038903183125273836
1123,0.061577847619845485
1124,0.00278073537801146
1125,0.01237278150853346
1126,0.002415164756799955
1127,0.014795896044284001
1128,0.08279256287128615
1129,0.11706918130119992
1130,0.005244176176161535
1131,0.03918126231261847
1132,0.03438559303341069
1133,0.002985844714836002
1134,0.016547731027095874
1135,0.005431668711855592
1136,0.0017420879742216975
1137,0.007584043499603302
1138,0.03602264164704484
1139,0.021901681862931174
1140,0.026671190016679634
1141,0.04456404970823423
1142,0.004690065624269785
1143,0.025370276157057087
1144,0.060514771290585204
1145,0.024107127510924774
1146,0.012605976164225893
1147,0.0030269745960680586
1148,0.02239240950701544
1149,0.034308044053838735
1150,0.03710965867405868
1151,0.04538245179393093
1152,0.0017774357124786544
1153,0.017447803404657236
1154,0.004846056556452242
1155,0.08123383858885838
1156,0.002288173469640243
1157,0.0038974824779774778
1158,0.012894079119614956
1159,0.14375317305403584
1160,0.044014040619071604
1161,0.0026015241107839237
1162,0.03127414644549588
1163,0.023993569436687266
1164,0.019686569165270847
1165,0.014895852185643705
1166,0.011162935058724644
1167,0.02000357029343202
1168,0.006342853594078398
1169,0.020074893003492557
1170,0.024891506232865884
1171,0.023307853426225145
1172,0.026274438732447215
1173,0.0214128809159193
1174,0.018888501811091297
1175,0.09964355455937726
1176,0.028470188916745954
1177,0.010047160059821144
1178,0.02014722435492284
1179,0.009363074153557836
1180,0.036436832783064574
1181,0.0015917865074250987
1182,0.00429094275856835
1183,0.1766651579207804
1184,0.020865504786619794
1185,0.018190354765934558
1186,0.002580722839796784
1187,0.013760223711107819
1188,0.027839352262543787
1189,0.014112531507039871
1190,0.04931753461925746
1191,0.018872069171852482
1192,0.10276465525648208
1193,0.017115671875203055
1194,0.06940802678847281
1195,0.003381160389854019
1196,0.03703030172426436
1197,0.0059109342218736875
1198,0.018134823087827982
1199,0.03666274235454153
1200,0.0043227887649800335
1201,0.10678614006377223
1202,0.013527248715334672
1203,0.030333860887596653
1204,0.029425335631442073
1205,0.06938679869520062
1206,0.03797255065790195
1207,0.003508571728185153
1208,0.002351808073529379
1209,0.018752609007376308
1210,0.002825507550731548
1211,0.006366268753855128
1212,0.009021950015130235
1213,0.03349336916520656
1214,0.004024892321892104
1215,0.0155716196963954
1216,0.03783899269672917
1217,0.09326355941138365
1218,0.017352690717183417
1219,0.015077718052700367
1220,0.11034971490168533
1221,0.04872665162984799
1222,0.010545080531990169
1223,0.015656688010386034
1224,0.027085162970092662
1225,0.003412190730270702
1226,0.040467125307757076
1227,0.0038577676460198828
1228,0.011832171976132237
1229,0.00454284865509041
1230,0.00844644351448951
1231,0.007806794445184823
1232,0.06608798702880576
1233,0.017831542874019758
1234,0.022697176314239665
1235,0.0364244495130787
1236,0.014642698814946693
1237,0.008016488858134715
1238,0.048787911039320286
1239,0.041045621156858975
